model,n,m,tau,T,core_lb,core_ub,core_size,seed,nr_cliques,max_clique,time_cliques
girg,1000,491,2.2,0.4,15.81,1000,36,1928,38,21,0.331118
girg,1000,498,2.2,0.4,15.81,1000,36,2839,41,22,0.965626
girg,1000,500,2.2,0.4,15.81,1000,36,291,63,19,0.884190
girg,1000,497,2.2,0.4,15.81,1000,36,34,51,22,0.934198
girg,1000,492,2.2,0.4,15.81,1000,36,3728,67,18,1.156014
girg,1000,501,2.2,0.4,15.81,1000,36,4029,58,20,1.084217
girg,1000,495,2.2,0.4,15.81,1000,36,482,91,20,0.424635
girg,1000,506,2.2,0.4,15.81,1000,36,56,58,20,0.385314
girg,1000,507,2.2,0.4,15.81,1000,36,7821,46,22,1.010813
girg,1000,103,2.2,0.4,15.81,31.62,21,17,19,8,0.050914
girg,1000,98,2.2,0.4,15.81,31.62,21,1928,20,8,0.130952
girg,1000,110,2.2,0.4,15.81,31.62,21,2839,22,8,0.177117
girg,1000,104,2.2,0.4,15.81,31.62,21,291,23,8,0.147784
girg,1000,91,2.2,0.4,15.81,31.62,21,34,26,7,0.123689
girg,1000,92,2.2,0.4,15.81,31.62,21,3728,19,8,0.043651
girg,1000,98,2.2,0.4,15.81,31.62,21,4029,26,7,0.047632
girg,1000,129,2.2,0.4,15.81,31.62,21,482,18,11,0.064883
girg,1000,100,2.2,0.4,15.81,31.62,21,56,22,7,0.048749
girg,1000,103,2.2,0.4,15.81,31.62,21,7821,35,8,0.127251
girg,1000,257,2.2,0.4,22.14,1000,24,17,15,18,0.312261
girg,1000,261,2.2,0.4,22.14,1000,24,1928,16,18,0.413949
girg,1000,271,2.2,0.4,22.14,1000,24,2839,3,22,0.115378
girg,1000,269,2.2,0.4,22.14,1000,24,291,6,21,0.351721
girg,1000,261,2.2,0.4,22.14,1000,24,34,22,18,0.443073
girg,1000,261,2.2,0.4,22.14,1000,24,3728,13,19,0.396350
girg,1000,262,2.2,0.4,22.14,1000,24,4029,15,18,0.413531
girg,1000,253,2.2,0.4,22.14,1000,24,482,11,18,0.282787
girg,1000,264,2.2,0.4,22.14,1000,24,56,8,20,0.351023
girg,1000,266,2.2,0.4,22.14,1000,24,7821,6,20,0.138426
girg,1000,26,2.2,0.4,22.14,31.62,9,17,7,5,0.052172
girg,1000,22,2.2,0.4,22.14,31.62,9,1928,7,4,0.017531
girg,1000,22,2.2,0.4,22.14,31.62,9,2839,6,4,0.046166
girg,1000,23,2.2,0.4,22.14,31.62,9,291,5,5,0.046584
girg,1000,26,2.2,0.4,22.14,31.62,9,34,12,4,0.021022
girg,1000,22,2.2,0.4,22.14,31.62,9,3728,6,5,0.047073
girg,1000,26,2.2,0.4,22.14,31.62,9,4029,6,5,0.048749
girg,1000,35,2.2,0.4,22.14,31.62,9,482,2,8,0.055803
girg,1000,27,2.2,0.4,22.14,31.62,9,56,5,5,0.049657
girg,1000,28,2.2,0.4,22.14,31.62,9,7821,5,6,0.018997
girg,1000,1074,2.2,0.4,9.49,1000,67,17,201,22,2.474966
girg,1000,1057,2.2,0.4,9.49,1000,67,1928,146,21,2.624147
girg,1000,1065,2.2,0.4,9.49,1000,67,2839,190,24,2.588878
girg,1000,1070,2.2,0.4,9.49,1000,67,291,202,20,0.975194
girg,1000,1066,2.2,0.4,9.49,1000,67,34,153,23,1.080864
girg,1000,1050,2.2,0.4,9.49,1000,67,3728,193,19,2.395836
girg,1000,1057,2.2,0.4,9.49,1000,67,4029,191,19,2.339265
girg,1000,1033,2.2,0.4,9.49,1000,67,482,180,23,0.908985
girg,1000,1061,2.2,0.4,9.49,1000,67,56,192,20,2.075334
girg,1000,1057,2.2,0.4,9.49,1000,67,7821,191,21,2.727652
girg,1000,339,2.2,0.4,9.49,31.62,52,17,79,13,0.469263
girg,1000,330,2.2,0.4,9.49,31.62,52,1928,97,10,0.469613
girg,1000,354,2.2,0.4,9.49,31.62,52,2839,89,11,0.183055
girg,1000,340,2.2,0.4,9.49,31.62,52,291,76,10,0.461162
girg,1000,350,2.2,0.4,9.49,31.62,52,34,83,11,0.206591
girg,1000,327,2.2,0.4,9.49,31.62,52,3728,82,10,0.454947
girg,1000,326,2.2,0.4,9.49,31.62,52,4029,100,8,0.462908
girg,1000,354,2.2,0.4,9.49,31.62,52,482,90,13,0.550489
girg,1000,341,2.2,0.4,9.49,31.62,52,56,97,9,0.512146
girg,1000,356,2.2,0.4,9.49,31.62,52,7821,96,10,0.502368
girg,1000,495,2.2,0.8,15.81,1000,36,17,83,20,0.871550
girg,1000,496,2.2,0.8,15.81,1000,36,1928,95,18,0.429384
girg,1000,491,2.2,0.8,15.81,1000,36,2839,75,20,1.072832
girg,1000,495,2.2,0.8,15.81,1000,36,291,109,19,0.883841
girg,1000,502,2.2,0.8,15.81,1000,36,34,106,21,1.293950
girg,1000,491,2.2,0.8,15.81,1000,36,3728,121,17,0.430362
girg,1000,504,2.2,0.8,15.81,1000,36,4029,85,19,1.186464
girg,1000,497,2.2,0.8,15.81,1000,36,482,239,20,0.486095
girg,1000,508,2.2,0.8,15.81,1000,36,56,103,19,1.261892
girg,1000,511,2.2,0.8,15.81,1000,36,7821,85,20,0.434274
girg,1000,100,2.2,0.8,15.81,31.62,21,17,31,7,0.152603
girg,1000,96,2.2,0.8,15.81,31.62,21,1928,23,8,0.045188
girg,1000,116,2.2,0.8,15.81,31.62,21,2839,48,7,0.071867
girg,1000,111,2.2,0.8,15.81,31.62,21,291,47,7,0.173207
girg,1000,95,2.2,0.8,15.81,31.62,21,34,32,7,0.069282
girg,1000,90,2.2,0.8,15.81,31.62,21,3728,28,7,0.124947
girg,1000,93,2.2,0.8,15.81,31.62,21,4029,35,6,0.051334
girg,1000,120,2.2,0.8,15.81,31.62,21,482,29,9,0.192972
girg,1000,98,2.2,0.8,15.81,31.62,21,56,33,6,0.113492
girg,1000,97,2.2,0.8,15.81,31.62,21,7821,36,8,0.048610
girg,1000,256,2.2,0.8,22.14,1000,24,17,19,17,0.151625
girg,1000,265,2.2,0.8,22.14,1000,24,1928,20,19,0.442794
girg,1000,270,2.2,0.8,22.14,1000,24,2839,3,22,0.312819
girg,1000,266,2.2,0.8,22.14,1000,24,291,9,20,0.308629
girg,1000,263,2.2,0.8,22.14,1000,24,34,24,18,0.549651
girg,1000,262,2.2,0.8,22.14,1000,24,3728,17,19,0.425752
girg,1000,266,2.2,0.8,22.14,1000,24,4029,13,19,0.206521
girg,1000,252,2.2,0.8,22.14,1000,24,482,12,19,0.134794
girg,1000,264,2.2,0.8,22.14,1000,24,56,18,18,0.435950
girg,1000,266,2.2,0.8,22.14,1000,24,7821,10,20,0.401378
girg,1000,26,2.2,0.8,22.14,31.62,9,17,6,5,0.054407
girg,1000,23,2.2,0.8,22.14,31.62,9,1928,9,4,0.019137
girg,1000,23,2.2,0.8,22.14,31.62,9,2839,8,4,0.048819
girg,1000,25,2.2,0.8,22.14,31.62,9,291,5,5,0.051264
girg,1000,25,2.2,0.8,22.14,31.62,9,34,8,5,0.024794
girg,1000,23,2.2,0.8,22.14,31.62,9,3728,7,5,0.047213
girg,1000,25,2.2,0.8,22.14,31.62,9,4029,7,5,0.044000
girg,1000,35,2.2,0.8,22.14,31.62,9,482,2,8,0.056222
girg,1000,30,2.2,0.8,22.14,31.62,9,56,10,5,0.021790
girg,1000,26,2.2,0.8,22.14,31.62,9,7821,6,6,0.038692
girg,1000,1051,2.2,0.8,9.49,1000,67,17,400,20,1.001664
girg,1000,1053,2.2,0.8,9.49,1000,67,1928,389,18,3.040890
girg,1000,1061,2.2,0.8,9.49,1000,67,2839,373,21,2.833951
girg,1000,1059,2.2,0.8,9.49,1000,67,291,458,17,3.200756
girg,1000,1057,2.2,0.8,9.49,1000,67,34,295,21,1.449836
girg,1000,1054,2.2,0.8,9.49,1000,67,3728,408,17,3.070643
girg,1000,1052,2.2,0.8,9.49,1000,67,4029,448,17,2.387944
girg,1000,1027,2.2,0.8,9.49,1000,67,482,425,20,2.534471
girg,1000,1066,2.2,0.8,9.49,1000,67,56,383,19,2.694967
girg,1000,1063,2.2,0.8,9.49,1000,67,7821,393,18,3.144604
girg,1000,335,2.2,0.8,9.49,31.62,52,17,142,8,0.502858
girg,1000,324,2.2,0.8,9.49,31.62,52,1928,141,8,0.375467
girg,1000,362,2.2,0.8,9.49,31.62,52,2839,173,8,0.501321
girg,1000,352,2.2,0.8,9.49,31.62,52,291,134,9,0.522064
girg,1000,356,2.2,0.8,9.49,31.62,52,34,138,9,0.540921
girg,1000,321,2.2,0.8,9.49,31.62,52,3728,145,7,0.189270
girg,1000,325,2.2,0.8,9.49,31.62,52,4029,150,8,0.464515
girg,1000,355,2.2,0.8,9.49,31.62,52,482,148,10,0.545251
girg,1000,345,2.2,0.8,9.49,31.62,52,56,148,7,0.507816
girg,1000,350,2.2,0.8,9.49,31.62,52,7821,138,9,0.406825
girg,1000,496,2.2,0,15.81,1000,36,17,26,22,0.887893
girg,1000,502,2.2,0,15.81,1000,36,1928,22,22,0.946699
girg,1000,506,2.2,0,15.81,1000,36,2839,19,24,0.659582
girg,1000,499,2.2,0,15.81,1000,36,291,26,22,0.904376
girg,1000,488,2.2,0,15.81,1000,36,34,16,24,0.738991
girg,1000,494,2.2,0,15.81,1000,36,3728,29,21,0.333771
girg,1000,499,2.2,0,15.81,1000,36,4029,12,23,0.743531
girg,1000,484,2.2,0,15.81,1000,36,482,20,21,0.811276
girg,1000,499,2.2,0,15.81,1000,36,56,22,21,0.845080
girg,1000,499,2.2,0,15.81,1000,36,7821,17,23,0.278248
girg,1000,105,2.2,0,15.81,31.62,21,17,11,9,0.108813
girg,1000,97,2.2,0,15.81,31.62,21,1928,10,8,0.042743
girg,1000,112,2.2,0,15.81,31.62,21,2839,11,10,0.053987
girg,1000,99,2.2,0,15.81,31.62,21,291,10,10,0.123829
girg,1000,101,2.2,0,15.81,31.62,21,34,13,9,0.138426
girg,1000,92,2.2,0,15.81,31.62,21,3728,10,8,0.040508
girg,1000,96,2.2,0,15.81,31.62,21,4029,13,8,0.042883
girg,1000,138,2.2,0,15.81,31.62,21,482,5,15,0.157492
girg,1000,97,2.2,0,15.81,31.62,21,56,18,8,0.132558
girg,1000,102,2.2,0,15.81,31.62,21,7821,12,10,0.098966
girg,1000,260,2.2,0,22.14,1000,24,17,9,19,0.130394
girg,1000,260,2.2,0,22.14,1000,24,1928,8,19,0.122571
girg,1000,274,2.2,0,22.14,1000,24,2839,2,23,0.286489
girg,1000,266,2.2,0,22.14,1000,24,291,7,21,0.331397
girg,1000,261,2.2,0,22.14,1000,24,34,8,20,0.346064
girg,1000,260,2.2,0,22.14,1000,24,3728,6,19,0.115727
girg,1000,261,2.2,0,22.14,1000,24,4029,7,19,0.334959
girg,1000,257,2.2,0,22.14,1000,24,482,7,19,0.118940
girg,1000,262,2.2,0,22.14,1000,24,56,6,19,0.260438
girg,1000,259,2.2,0,22.14,1000,24,7821,4,21,0.304927
girg,1000,29,2.2,0,22.14,31.62,9,17,4,7,0.048679
girg,1000,21,2.2,0,22.14,31.62,9,1928,3,5,0.016133
girg,1000,26,2.2,0,22.14,31.62,9,2839,7,5,0.050216
girg,1000,24,2.2,0,22.14,31.62,9,291,3,6,0.016762
girg,1000,21,2.2,0,22.14,31.62,9,34,7,4,0.038063
girg,1000,23,2.2,0,22.14,31.62,9,3728,5,5,0.017740
girg,1000,25,2.2,0,22.14,31.62,9,4029,3,6,0.046095
girg,1000,34,2.2,0,22.14,31.62,9,482,2,8,0.018997
girg,1000,25,2.2,0,22.14,31.62,9,56,4,6,0.049658
girg,1000,23,2.2,0,22.14,31.62,9,7821,4,5,0.045746
girg,1000,1064,2.2,0,9.49,1000,67,17,64,23,2.142033
girg,1000,1053,2.2,0,9.49,1000,67,1928,65,22,0.813162
girg,1000,1079,2.2,0,9.49,1000,67,2839,55,26,2.099989
girg,1000,1068,2.2,0,9.49,1000,67,291,62,24,2.108230
girg,1000,1058,2.2,0,9.49,1000,67,34,51,25,2.040623
girg,1000,1063,2.2,0,9.49,1000,67,3728,68,21,0.771956
girg,1000,1069,2.2,0,9.49,1000,67,4029,54,23,1.946897
girg,1000,1044,2.2,0,9.49,1000,67,482,57,23,0.712381
girg,1000,1066,2.2,0,9.49,1000,67,56,55,22,2.026096
girg,1000,1046,2.2,0,9.49,1000,67,7821,56,24,2.055639
girg,1000,337,2.2,0,9.49,31.62,52,17,30,14,0.394743
girg,1000,335,2.2,0,9.49,31.62,52,1928,34,11,0.403613
girg,1000,358,2.2,0,9.49,31.62,52,2839,30,14,0.469403
girg,1000,338,2.2,0,9.49,31.62,52,291,30,12,0.138775
girg,1000,358,2.2,0,9.49,31.62,52,34,32,14,0.441467
girg,1000,330,2.2,0,9.49,31.62,52,3728,35,10,0.396559
girg,1000,317,2.2,0,9.49,31.62,52,4029,36,10,0.134375
girg,1000,351,2.2,0,9.49,31.62,52,482,28,16,0.420375
girg,1000,321,2.2,0,9.49,31.62,52,56,42,9,0.412972
girg,1000,347,2.2,0,9.49,31.62,52,7821,25,13,0.386502
girg,128000000000000,4405,2.8,0.4,3.39411e+06,1.13137e+07,199,17,2188,25,7.063193
girg,128000000000000,4422,2.8,0.4,3.39411e+06,1.13137e+07,199,1928,2202,26,7.449205
girg,128000000000000,4393,2.8,0.4,3.39411e+06,1.13137e+07,199,2839,2357,27,6.761338
girg,128000000000000,4363,2.8,0.4,3.39411e+06,1.13137e+07,199,291,2239,25,7.473161
girg,128000000000000,4341,2.8,0.4,3.39411e+06,1.13137e+07,199,34,2038,25,12.222368
girg,128000000000000,4488,2.8,0.4,3.39411e+06,1.13137e+07,199,3728,2283,25,7.837872
girg,128000000000000,4434,2.8,0.4,3.39411e+06,1.13137e+07,199,4029,2362,24,7.051389
girg,128000000000000,4360,2.8,0.4,3.39411e+06,1.13137e+07,199,482,2117,25,6.814208
girg,128000000000000,4376,2.8,0.4,3.39411e+06,1.13137e+07,199,56,2309,23,7.662919
girg,128000000000000,4346,2.8,0.4,3.39411e+06,1.13137e+07,199,7821,2177,26,7.081840
girg,128000000000000,8147,2.8,0.4,3.39411e+06,1.28e+14,224,17,7309,35,30.631704
girg,128000000000000,8280,2.8,0.4,3.39411e+06,1.28e+14,224,1928,7761,39,31.451433
girg,128000000000000,8195,2.8,0.4,3.39411e+06,1.28e+14,224,2839,7463,38,33.736780
girg,128000000000000,8207,2.8,0.4,3.39411e+06,1.28e+14,224,291,8005,36,31.322645
girg,128000000000000,8148,2.8,0.4,3.39411e+06,1.28e+14,224,34,7807,38,55.142503
girg,128000000000000,8288,2.8,0.4,3.39411e+06,1.28e+14,224,3728,7950,38,36.570242
girg,128000000000000,8248,2.8,0.4,3.39411e+06,1.28e+14,224,4029,7632,39,32.518817
girg,128000000000000,8206,2.8,0.4,3.39411e+06,1.28e+14,224,482,8470,37,35.661397
girg,128000000000000,8206,2.8,0.4,3.39411e+06,1.28e+14,224,56,8580,35,33.773097
girg,128000000000000,8172,2.8,0.4,3.39411e+06,1.28e+14,224,7821,8028,33,40.174893
girg,128000000000000,891,2.8,0.4,5.65685e+06,1.13137e+07,64,17,295,18,0.798286
girg,128000000000000,895,2.8,0.4,5.65685e+06,1.13137e+07,64,1928,287,19,2.196370
girg,128000000000000,930,2.8,0.4,5.65685e+06,1.13137e+07,64,2839,323,20,2.418465
girg,128000000000000,893,2.8,0.4,5.65685e+06,1.13137e+07,64,291,298,16,2.323481
girg,128000000000000,916,2.8,0.4,5.65685e+06,1.13137e+07,64,34,275,20,1.508712
girg,128000000000000,892,2.8,0.4,5.65685e+06,1.13137e+07,64,3728,333,17,0.819238
girg,128000000000000,886,2.8,0.4,5.65685e+06,1.13137e+07,64,4029,302,15,0.872527
girg,128000000000000,910,2.8,0.4,5.65685e+06,1.13137e+07,64,482,326,20,2.213062
girg,128000000000000,888,2.8,0.4,5.65685e+06,1.13137e+07,64,56,283,16,2.288002
girg,128000000000000,914,2.8,0.4,5.65685e+06,1.13137e+07,64,7821,308,19,0.892223
girg,128000000000000,2586,2.8,0.4,5.65685e+06,1.28e+14,89,17,2056,32,19.224871
girg,128000000000000,2645,2.8,0.4,5.65685e+06,1.28e+14,89,1928,2100,35,10.129436
girg,128000000000000,2609,2.8,0.4,5.65685e+06,1.28e+14,89,2839,1498,37,16.733491
girg,128000000000000,2617,2.8,0.4,5.65685e+06,1.28e+14,89,291,2244,34,21.079717
girg,128000000000000,2606,2.8,0.4,5.65685e+06,1.28e+14,89,34,1345,38,12.059847
girg,128000000000000,2621,2.8,0.4,5.65685e+06,1.28e+14,89,3728,2218,33,19.883614
girg,128000000000000,2606,2.8,0.4,5.65685e+06,1.28e+14,89,4029,1705,34,9.759207
girg,128000000000000,2645,2.8,0.4,5.65685e+06,1.28e+14,89,482,1744,37,18.146032
girg,128000000000000,2609,2.8,0.4,5.65685e+06,1.28e+14,89,56,1714,34,19.192324
girg,128000000000000,2623,2.8,0.4,5.65685e+06,1.28e+14,89,7821,2280,33,20.257894
girg,128000000000000,170,2.8,0.4,7.9196e+06,1.13137e+07,23,17,46,10,0.119778
girg,128000000000000,175,2.8,0.4,7.9196e+06,1.13137e+07,23,1928,78,10,0.136121
girg,128000000000000,193,2.8,0.4,7.9196e+06,1.13137e+07,23,2839,26,14,0.268820
girg,128000000000000,181,2.8,0.4,7.9196e+06,1.13137e+07,23,291,55,12,0.311143
girg,128000000000000,165,2.8,0.4,7.9196e+06,1.13137e+07,23,34,44,11,0.187454
girg,128000000000000,170,2.8,0.4,7.9196e+06,1.13137e+07,23,3728,51,10,0.297245
girg,128000000000000,172,2.8,0.4,7.9196e+06,1.13137e+07,23,4029,56,11,0.258064
girg,128000000000000,181,2.8,0.4,7.9196e+06,1.13137e+07,23,482,22,15,0.096800
girg,128000000000000,175,2.8,0.4,7.9196e+06,1.13137e+07,23,56,49,12,0.300457
girg,128000000000000,168,2.8,0.4,7.9196e+06,1.13137e+07,23,7821,41,12,0.244165
girg,128000000000000,1039,2.8,0.4,7.9196e+06,1.28e+14,48,17,369,32,3.936536
girg,128000000000000,1023,2.8,0.4,7.9196e+06,1.28e+14,48,1928,226,31,1.452770
girg,128000000000000,1034,2.8,0.4,7.9196e+06,1.28e+14,48,2839,194,34,3.266967
girg,128000000000000,1035,2.8,0.4,7.9196e+06,1.28e+14,48,291,266,32,1.471138
girg,128000000000000,1029,2.8,0.4,7.9196e+06,1.28e+14,48,34,114,33,2.429221
girg,128000000000000,1024,2.8,0.4,7.9196e+06,1.28e+14,48,3728,375,31,1.597481
girg,128000000000000,1025,2.8,0.4,7.9196e+06,1.28e+14,48,4029,412,30,5.231464
girg,128000000000000,1039,2.8,0.4,7.9196e+06,1.28e+14,48,482,254,33,3.768079
girg,128000000000000,1028,2.8,0.4,7.9196e+06,1.28e+14,48,56,310,32,3.894282
girg,128000000000000,1046,2.8,0.4,7.9196e+06,1.28e+14,48,7821,129,36,2.745811
girg,128000000000000,4355,2.8,0.8,3.39411e+06,1.13137e+07,199,17,4779,18,7.359599
girg,128000000000000,4387,2.8,0.8,3.39411e+06,1.13137e+07,199,1928,5158,18,7.728431
girg,128000000000000,4429,2.8,0.8,3.39411e+06,1.13137e+07,199,2839,5441,18,8.037478
girg,128000000000000,4348,2.8,0.8,3.39411e+06,1.13137e+07,199,291,4840,19,11.282655
girg,128000000000000,4317,2.8,0.8,3.39411e+06,1.13137e+07,199,34,4336,22,13.028336
girg,128000000000000,4453,2.8,0.8,3.39411e+06,1.13137e+07,199,3728,5851,17,8.463300
girg,128000000000000,4405,2.8,0.8,3.39411e+06,1.13137e+07,199,4029,5118,16,7.948221
girg,128000000000000,4294,2.8,0.8,3.39411e+06,1.13137e+07,199,482,4782,17,7.373497
girg,128000000000000,4308,2.8,0.8,3.39411e+06,1.13137e+07,199,56,4659,17,7.080094
girg,128000000000000,4345,2.8,0.8,3.39411e+06,1.13137e+07,199,7821,4761,19,7.387326
girg,128000000000000,8189,2.8,0.8,3.39411e+06,1.28e+14,224,17,20971,29,40.695067
girg,128000000000000,8233,2.8,0.8,3.39411e+06,1.28e+14,224,1928,26613,28,45.236708
girg,128000000000000,8150,2.8,0.8,3.39411e+06,1.28e+14,224,2839,22108,29,40.694718
girg,128000000000000,8211,2.8,0.8,3.39411e+06,1.28e+14,224,291,20250,30,40.869252
girg,128000000000000,8144,2.8,0.8,3.39411e+06,1.28e+14,224,34,19482,30,69.683602
girg,128000000000000,8298,2.8,0.8,3.39411e+06,1.28e+14,224,3728,23587,29,44.617356
girg,128000000000000,8206,2.8,0.8,3.39411e+06,1.28e+14,224,4029,22724,28,43.036427
girg,128000000000000,8130,2.8,0.8,3.39411e+06,1.28e+14,224,482,26840,28,47.084779
girg,128000000000000,8193,2.8,0.8,3.39411e+06,1.28e+14,224,56,23360,27,43.037685
girg,128000000000000,8173,2.8,0.8,3.39411e+06,1.28e+14,224,7821,23221,28,42.274669
girg,128000000000000,873,2.8,0.8,5.65685e+06,1.13137e+07,64,17,593,16,2.455062
girg,128000000000000,905,2.8,0.8,5.65685e+06,1.13137e+07,64,1928,705,14,2.424192
girg,128000000000000,937,2.8,0.8,5.65685e+06,1.13137e+07,64,2839,752,15,1.150287
girg,128000000000000,910,2.8,0.8,5.65685e+06,1.13137e+07,64,291,772,14,3.002897
girg,128000000000000,906,2.8,0.8,5.65685e+06,1.13137e+07,64,34,628,16,1.897449
girg,128000000000000,913,2.8,0.8,5.65685e+06,1.13137e+07,64,3728,678,14,2.907005
girg,128000000000000,909,2.8,0.8,5.65685e+06,1.13137e+07,64,4029,786,12,2.952262
girg,128000000000000,930,2.8,0.8,5.65685e+06,1.13137e+07,64,482,723,16,2.491729
girg,128000000000000,904,2.8,0.8,5.65685e+06,1.13137e+07,64,56,638,13,2.760129
girg,128000000000000,935,2.8,0.8,5.65685e+06,1.13137e+07,64,7821,757,16,2.430688
girg,128000000000000,2596,2.8,0.8,5.65685e+06,1.28e+14,89,17,4731,30,26.718703
girg,128000000000000,2625,2.8,0.8,5.65685e+06,1.28e+14,89,1928,5358,30,28.674749
girg,128000000000000,2598,2.8,0.8,5.65685e+06,1.28e+14,89,2839,5208,34,9.796781
girg,128000000000000,2607,2.8,0.8,5.65685e+06,1.28e+14,89,291,5746,31,11.429810
girg,128000000000000,2614,2.8,0.8,5.65685e+06,1.28e+14,89,34,6037,34,20.064917
girg,128000000000000,2638,2.8,0.8,5.65685e+06,1.28e+14,89,3728,5987,30,30.658103
girg,128000000000000,2600,2.8,0.8,5.65685e+06,1.28e+14,89,4029,5871,29,29.222095
girg,128000000000000,2639,2.8,0.8,5.65685e+06,1.28e+14,89,482,9213,29,28.787193
girg,128000000000000,2591,2.8,0.8,5.65685e+06,1.28e+14,89,56,5420,30,10.615810
girg,128000000000000,2634,2.8,0.8,5.65685e+06,1.28e+14,89,7821,7177,29,12.237037
girg,128000000000000,170,2.8,0.8,7.9196e+06,1.13137e+07,23,17,63,10,0.310584
girg,128000000000000,168,2.8,0.8,7.9196e+06,1.13137e+07,23,1928,104,8,0.358565
girg,128000000000000,188,2.8,0.8,7.9196e+06,1.13137e+07,23,2839,50,11,0.372184
girg,128000000000000,185,2.8,0.8,7.9196e+06,1.13137e+07,23,291,79,10,0.330000
girg,128000000000000,170,2.8,0.8,7.9196e+06,1.13137e+07,23,34,74,10,0.219022
girg,128000000000000,170,2.8,0.8,7.9196e+06,1.13137e+07,23,3728,76,9,0.127391
girg,128000000000000,180,2.8,0.8,7.9196e+06,1.13137e+07,23,4029,105,10,0.312121
girg,128000000000000,181,2.8,0.8,7.9196e+06,1.13137e+07,23,482,26,14,0.273778
girg,128000000000000,172,2.8,0.8,7.9196e+06,1.13137e+07,23,56,81,9,0.353467
girg,128000000000000,172,2.8,0.8,7.9196e+06,1.13137e+07,23,7821,58,11,0.307581
girg,128000000000000,1039,2.8,0.8,7.9196e+06,1.28e+14,48,17,1097,30,5.778391
girg,128000000000000,1025,2.8,0.8,7.9196e+06,1.28e+14,48,1928,427,30,4.602752
girg,128000000000000,1033,2.8,0.8,7.9196e+06,1.28e+14,48,2839,470,32,1.547753
girg,128000000000000,1024,2.8,0.8,7.9196e+06,1.28e+14,48,291,617,29,5.067127
girg,128000000000000,1033,2.8,0.8,7.9196e+06,1.28e+14,48,34,464,32,2.866916
girg,128000000000000,1032,2.8,0.8,7.9196e+06,1.28e+14,48,3728,744,29,5.050016
girg,128000000000000,1023,2.8,0.8,7.9196e+06,1.28e+14,48,4029,596,29,4.592695
girg,128000000000000,1038,2.8,0.8,7.9196e+06,1.28e+14,48,482,403,32,4.170085
girg,128000000000000,1033,2.8,0.8,7.9196e+06,1.28e+14,48,56,488,32,4.451685
girg,128000000000000,1041,2.8,0.8,7.9196e+06,1.28e+14,48,7821,260,32,4.092980
girg,128000000000000,4450,2.8,0,3.39411e+06,1.13137e+07,199,17,226,30,13.020658
girg,128000000000000,4408,2.8,0,3.39411e+06,1.13137e+07,199,1928,258,31,13.572544
girg,128000000000000,4358,2.8,0,3.39411e+06,1.13137e+07,199,2839,238,31,12.510328
girg,128000000000000,4379,2.8,0,3.39411e+06,1.13137e+07,199,291,231,30,13.065845
girg,128000000000000,4353,2.8,0,3.39411e+06,1.13137e+07,199,34,233,31,9.040328
girg,128000000000000,4476,2.8,0,3.39411e+06,1.13137e+07,199,3728,230,33,4.670359
girg,128000000000000,4403,2.8,0,3.39411e+06,1.13137e+07,199,4029,231,32,12.562569
girg,128000000000000,4331,2.8,0,3.39411e+06,1.13137e+07,199,482,186,28,6.103712
girg,128000000000000,4392,2.8,0,3.39411e+06,1.13137e+07,199,56,274,28,12.150016
girg,128000000000000,4304,2.8,0,3.39411e+06,1.13137e+07,199,7821,231,28,12.562988
girg,128000000000000,8219,2.8,0,3.39411e+06,1.28e+14,224,17,605,43,45.110302
girg,128000000000000,8258,2.8,0,3.39411e+06,1.28e+14,224,1928,527,51,43.990747
girg,128000000000000,8178,2.8,0,3.39411e+06,1.28e+14,224,2839,594,44,43.243584
girg,128000000000000,8229,2.8,0,3.39411e+06,1.28e+14,224,291,565,45,44.695305
girg,128000000000000,8174,2.8,0,3.39411e+06,1.28e+14,224,34,477,45,38.031175
girg,128000000000000,8256,2.8,0,3.39411e+06,1.28e+14,224,3728,520,48,42.774669
girg,128000000000000,8201,2.8,0,3.39411e+06,1.28e+14,224,4029,530,47,42.170542
girg,128000000000000,8227,2.8,0,3.39411e+06,1.28e+14,224,482,470,52,42.489158
girg,128000000000000,8237,2.8,0,3.39411e+06,1.28e+14,224,56,632,43,18.783546
girg,128000000000000,8164,2.8,0,3.39411e+06,1.28e+14,224,7821,567,41,42.770619
girg,128000000000000,920,2.8,0,5.65685e+06,1.13137e+07,64,17,40,21,0.539874
girg,128000000000000,906,2.8,0,5.65685e+06,1.13137e+07,64,1928,49,20,1.699799
girg,128000000000000,932,2.8,0,5.65685e+06,1.13137e+07,64,2839,45,23,1.635894
girg,128000000000000,885,2.8,0,5.65685e+06,1.13137e+07,64,291,36,18,1.452560
girg,128000000000000,899,2.8,0,5.65685e+06,1.13137e+07,64,34,39,24,1.053626
girg,128000000000000,905,2.8,0,5.65685e+06,1.13137e+07,64,3728,48,19,1.611449
girg,128000000000000,892,2.8,0,5.65685e+06,1.13137e+07,64,4029,50,19,1.662084
girg,128000000000000,901,2.8,0,5.65685e+06,1.13137e+07,64,482,38,22,1.463316
girg,128000000000000,914,2.8,0,5.65685e+06,1.13137e+07,64,56,59,20,1.479868
girg,128000000000000,902,2.8,0,5.65685e+06,1.13137e+07,64,7821,46,21,0.545601
girg,128000000000000,2608,2.8,0,5.65685e+06,1.28e+14,89,17,154,38,12.626822
girg,128000000000000,2632,2.8,0,5.65685e+06,1.28e+14,89,1928,162,40,12.725439
